concept_id,gene_name
hgnc:18191,MTMR12
hgnc:29851,N4BP2
hgnc:13974,NELFE
hgnc:4460,GPM6A
hgnc:8734,NUP85
hgnc:32480,INKA1
hgnc:28045,INKA2
hgnc:16245,PARD6B
hgnc:9273,PPL
hgnc:17468,PDLIM5
hgnc:12768,NELFA
hgnc:24324,NELFB
hgnc:17597,NCDN
hgnc:29889,NLRC3
hgnc:29913,ZC3HC1
hgnc:20750,ZDHHC21
hgnc:15943,PARD6A
hgnc:16076,PARD6G
hgnc:22958,PDLIM7
hgnc:9076,PLIN1
hgnc:24310,PLEKHO1
hgnc:23782,POLDIP3
hgnc:8761,PDCD10
hgnc:9580,PSTPIP1
hgnc:24724,BORA
hgnc:17883,DBF4B
hgnc:3155,ECT2
hgnc:28591,HEXIM2
hgnc:29532,LBH
hgnc:9287,PPP1R1B
hgnc:9001,PITPNA
hgnc:30043,PAG1
hgnc:9070,PLEK
hgnc:17615,PCGF1
hgnc:9394,PICK1
hgnc:2740,DDX17
hgnc:30130,PAQR3
hgnc:17208,BICD2
hgnc:2876,DIAPH1
hgnc:26594,DOK7
hgnc:29155,EFR3B
hgnc:20387,IMPACT
hgnc:7237,IRAG1
hgnc:7618,PPP1R12A
hgnc:14941,PPP1R16A
hgnc:16973,PPP1R17
hgnc:9294,PPP1R3D
hgnc:30579,SSH1
hgnc:30285,RUFY3
hgnc:15533,SPRY4
hgnc:26582,UNC80
hgnc:12657,VAV1
hgnc:15606,LAMTOR3
hgnc:9803,RAC3
hgnc:7227,MRAS
hgnc:25560,RPRD1A
hgnc:10290,RPA2
hgnc:10288,RP9
hgnc:25836,RIPOR1
hgnc:19322,PPM1E
hgnc:9341,PRC1
hgnc:17795,SAV1
hgnc:25551,SMG8
hgnc:25763,SMG9
hgnc:23197,SEC31B
hgnc:12565,UNC119
hgnc:24434,GLYR1
hgnc:19156,MYRIP
hgnc:25676,GORAB
hgnc:21054,RSPH3
hgnc:30278,RFTN1
hgnc:29796,LAMTOR2
hgnc:9876,RASGRF2
hgnc:9672,PTPRH
hgnc:20369,RGCC
hgnc:26099,ARHGAP10
hgnc:682,ARHGEF2
hgnc:685,ARHGEF6
hgnc:15818,RBM38
hgnc:3066,DUSP11
hgnc:19253,PPP6R2
hgnc:10824,SH3BP1
hgnc:30613,SPDYA
hgnc:11357,STAM
hgnc:24133,STAP1
hgnc:24098,SORBS2
hgnc:11175,SNX4
hgnc:35465,SPDYE6
hgnc:24060,ROPN1L
hgnc:16643,SLMAP
hgnc:25632,CPPED1
hgnc:21595,SESN1
hgnc:17381,SH2B2
hgnc:10825,SH3BP2
hgnc:11358,STAM2
hgnc:15928,SIRPB1
hgnc:11187,SOS1
hgnc:14681,SPATA2
hgnc:19382,SOCS2
hgnc:17070,SWAP70
hgnc:11513,SYT5
hgnc:12253,TRDC
hgnc:12257,TRDJ1
hgnc:12264,TRDV3
hgnc:15447,TLN2
hgnc:29029,TTI1
hgnc:19246,TERF2IP
hgnc:19737,TNS2
hgnc:19858,TTC7B
hgnc:11828,TJP2
hgnc:12035,TRAF5
hgnc:17722,SPRED2
hgnc:25916,STRIP1
hgnc:11350,DENND2B
hgnc:12262,TRDV1
hgnc:18752,MAPKAP1
hgnc:21066,TBC1D7
hgnc:11610,TCAP
hgnc:29099,TELO2
hgnc:29945,TENM4
hgnc:19750,TTC7A
hgnc:16903,TNIP1
hgnc:30766,TRAF3IP3
hgnc:24677,TMEM150A
hgnc:16008,TRIM54
hgnc:16104,TP53INP2
hgnc:12462,UBASH3A
hgnc:27035,UBXN2B
hgnc:32225,WIPI2
hgnc:32672,WDR83
hgnc:12758,WDR6
hgnc:12732,WASF1
hgnc:12737,WBP1
hgnc:12860,ZBTB14
hgnc:33704,TMEM198
hgnc:19018,TRIM45
hgnc:9621,TWF2
hgnc:25072,WDR45B
hgnc:26600,WDR81
hgnc:12733,WASF2
hgnc:12734,WASF3
hgnc:18832,ZNF394
hgnc:18140,RHCG
hgnc:18798,SLC44A1
hgnc:26035,SLC48A1
hgnc:17043,NIPA1
hgnc:28100,MMGT1
hgnc:102,CNNM1
hgnc:104,CNNM3
hgnc:28156,MFSD5
hgnc:25344,SLC19A4P
hgnc:32934,SLCO1B7
hgnc:21053,MFSD4B
hgnc:10946,SLC20A1
hgnc:18761,SLC36A1
hgnc:29458,SLC7A5P1
hgnc:30657,SLC50A1
hgnc:20584,SLC35B4
hgnc:16703,SLC17A6
hgnc:11012,SLC30A1
hgnc:636,AQP3
hgnc:23526,MCU
hgnc:24271,CUTC
hgnc:30465,EMB
hgnc:29437,CLTRN
hgnc:29134,DENND3
hgnc:3383,STOM
hgnc:13646,LAPTM4B
hgnc:37207,MFSD2B
hgnc:8503,OSBP
hgnc:16392,OSBPL5
hgnc:8818,SLC26A4
hgnc:24639,PRELID3A
hgnc:29214,GRAMD1B
hgnc:25252,GRAMD1C
hgnc:17789,LIN7C
hgnc:29006,SEC16A
hgnc:22800,GNAT3
hgnc:19350,POGLUT2
hgnc:6690,IRAG2
hgnc:24592,STEAP3
hgnc:30758,TENT4B
hgnc:16395,OSBPL10
hgnc:15673,PHIP
hgnc:16937,ARL6IP5
hgnc:29305,GRAMD1A
hgnc:17788,LIN7B
hgnc:10698,SEC14L1
hgnc:17485,PPP2R3C
hgnc:20864,SLC35E3
hgnc:9759,RAB10
hgnc:7007,RAB8A
hgnc:21145,RCN3
hgnc:17736,RHOQ
hgnc:18065,STARD5
hgnc:11501,SYNGR3
hgnc:19165,TBC1D4
hgnc:11865,TM9SF2
hgnc:7597,MYO1C
hgnc:29845,XKRX
hgnc:28778,XKR3
hgnc:12873,ZIC2
hgnc:26055,SLC35F6
hgnc:25571,TBC1D13
hgnc:25302,COQ9
hgnc:28905,YRDC
hgnc:28087,ARRDC4
hgnc:4387,GNAI3
hgnc:16064,GGA2
hgnc:17079,GGA3
hgnc:21592,TAFA5
hgnc:23992,RTP4
hgnc:30304,RGS9BP
hgnc:16996,TMED2
hgnc:17107,BEST2
hgnc:23494,CALHM1
hgnc:23493,CALHM2
hgnc:6289,KCNMB4
hgnc:15523,KCNIP3
hgnc:2038,CLDN17
hgnc:13517,CLIC5
hgnc:4030,FXYD6
hgnc:30083,KCNIP4
hgnc:32156,LRRC52
hgnc:31984,GPR89A
hgnc:15522,KCNIP2
hgnc:19657,OTOP2
hgnc:6243,KCNE3
hgnc:13877,TTYH2
hgnc:22222,TTYH3
hgnc:19658,OTOP3
hgnc:16527,TMC2
hgnc:18021,TMC6
hgnc:23000,TMC7
hgnc:28462,TMEM38A
hgnc:22998,TMC4
hgnc:28771,TMEM109
hgnc:25075,LRRC8C
hgnc:26272,LRRC8E
hgnc:1384,CABP1
hgnc:28388,ENKUR
hgnc:14202,JPH2
hgnc:37227,KBTBD13
hgnc:7860,NNAT
hgnc:23794,PACS2
hgnc:9087,PLP2
hgnc:16724,NCOR1P1
hgnc:30692,LRRC8B
hgnc:16992,LRRC8D
hgnc:2033,CLDN10
hgnc:30368,DLGAP3
hgnc:14201,JPH1
hgnc:7153,MMD
hgnc:6241,KCNE5
hgnc:14560,STOML1
hgnc:19420,STOML3
hgnc:37263,TMEM150C
hgnc:30763,NR2C2AP
hgnc:23078,NRIP2
hgnc:1167,NRIP3
hgnc:21316,ANKRD11
hgnc:6395,KPNA2
hgnc:6396,KPNA3
hgnc:6399,KPNA6
hgnc:29300,KANK2
hgnc:17019,PRICKLE1
hgnc:9869,PLAAT4
hgnc:15923,RBM39
hgnc:11281,SRA1
hgnc:29135,ANKRD12
hgnc:7877,CNOT1
hgnc:24236,CCAR1
hgnc:25701,CHD9
hgnc:30002,DCAF6
hgnc:16110,DDRGK1
hgnc:6394,KPNA1
hgnc:29503,LCOR
hgnc:3750,FLII
hgnc:20495,SLIRP
hgnc:11108,SMARCD3
hgnc:9291,PPP1R3A
hgnc:2208,COL4A6
hgnc:7693,NDUFA9
hgnc:9973,RFC5
hgnc:10405,RPS20
hgnc:10413,RPS25
hgnc:10362,RPL6
hgnc:10302,RPL12
hgnc:10316,RPL23
hgnc:10345,RPL35A
hgnc:10372,RPLP1
hgnc:8280,OR2V1
hgnc:8286,OR3A5P
hgnc:15076,OR4F13P
hgnc:19867,VN1R3
hgnc:27200,SPINK13
hgnc:24643,SPINK7
hgnc:11822,TIMP3
hgnc:15957,WFDC3
hgnc:27290,CASP16P
hgnc:24264,DESI2
hgnc:23029,DPEP3
hgnc:33207,GGT4P
hgnc:33426,GGTLC3
hgnc:26317,IMMP1L
hgnc:29661,OMA1
hgnc:20351,OTUB2
hgnc:9480,PRSS16
hgnc:37323,PRSS43P
hgnc:30381,SCRN2
hgnc:30227,SPPL2A
hgnc:12613,USP15
hgnc:13485,USP26
hgnc:20060,USP31
hgnc:20078,USP49
hgnc:24307,MTMR11
hgnc:7452,MTMR4
hgnc:10542,SBF1
hgnc:33238,KYAT3
hgnc:17800,FARSB
hgnc:746,ASL
hgnc:25585,OGFOD1
hgnc:7632,NAGLU
hgnc:25991,RETSAT
hgnc:18655,SEC14L3
hgnc:25846,PYCR3
hgnc:14604,AMN
hgnc:3999,FTL
hgnc:6445,KRT7
hgnc:14270,PCDH19
hgnc:18075,AHSP
hgnc:24087,APOBR
hgnc:6416,KRT14
hgnc:28897,SYNC
hgnc:28440,UTP25
hgnc:23212,MYH14
hgnc:11151,SNRPA
hgnc:23597,KRTAP5-2
hgnc:7819,SNU13
hgnc:29814,MUS81
hgnc:17017,LSM6
hgnc:26935,RTCB
hgnc:30889,ATP5MK
hgnc:3185,EEA1
hgnc:24867,GLTP
ncbigene:4364,MRSD
hgnc:21604,EPN1
hgnc:2927,DMC1
hgnc:7471,MT-RNR2
hgnc:26219,FUZ
hgnc:2570,CYB5A
hgnc:12098,TRA-TGC7-1
hgnc:11316,SSB
hgnc:9788,RAB7A
ncbigene:3258,HPT
hgnc:5479,IGHA2
hgnc:29823,MYL6B
hgnc:5799,IGKV2D-28
hgnc:20999,ACOT13
hgnc:11387,STIP1
hgnc:9847,RANBP1
hgnc:10441,RPS8
hgnc:11553,TAGLN
ncbigene:8923206,ND3
hgnc:29409,FBXO41
hgnc:12855,YWHAZ
hgnc:26640,ENDOV
hgnc:604,APOBEC1
hgnc:10916,SLC13A1
hgnc:12542,UGT2A1
hgnc:11813,TIMELESS
hgnc:48354,C8orf44-SGK3
hgnc:29641,PWWP3A
hgnc:33998,PPIAL4D
hgnc:17149,VSIG2
hgnc:18601,RTN4R
hgnc:6714,LTBP1
hgnc:13707,SCG3
hgnc:16528,DKKL1
hgnc:7859,NMU
hgnc:10864,ST3GAL4
hgnc:12423,TULP1
hgnc:16497,PLSCR4
hgnc:14343,C1QTNF6
hgnc:20146,CBLN3
hgnc:2892,DKK2
hgnc:21391,SLAMF8
hgnc:30455,CD300LG
hgnc:29609,ACP6
hgnc:26810,EGFLAM
hgnc:10802,SFTPC
hgnc:4441,GP2
hgnc:7513,MUC3A
hgnc:21748,SOSTDC1
hgnc:10513,SAA1
hgnc:7866,NOG
hgnc:31409,LRRC26
hgnc:20673,RNASE9
hgnc:6731,NCR1
hgnc:18664,FAM3C
hgnc:5920,IGLV4-60
hgnc:7082,CD99
hgnc:10862,ST3GAL1
hgnc:8014,YBX1
hgnc:11256,SPP2
hgnc:6631,LMAN1
hgnc:25056,KLHL20
hgnc:885,ATRN
hgnc:23026,GNPTG
hgnc:16175,RSPO4
hgnc:8805,PDGFRL
hgnc:6602,LILRA1
hgnc:11938,TNFSF8
hgnc:26043,ODAM
hgnc:8862,PF4V1
hgnc:6055,IMPG1
hgnc:20588,PCYOX1
hgnc:1075,BMP8B
hgnc:8681,PCDHB10
hgnc:304,CRISP1
hgnc:4420,GNRH2
hgnc:30722,TEX101
hgnc:3344,ENAM
hgnc:16260,SPACA3
hgnc:17958,SAMD1
hgnc:17700,CCL28
hgnc:10726,SEMA3D
hgnc:15622,SIGLEC11
hgnc:21591,TAFA4
hgnc:12516,UCN
hgnc:17036,SCRG1
hgnc:24154,BMPER
hgnc:6280,KCNK5
hgnc:23112,FAT3
hgnc:28324,TMIGD2
hgnc:9163,PNOC
hgnc:13635,PLVAP
hgnc:9044,PLAC1
hgnc:14644,NETO2
hgnc:23428,FGFBP3
hgnc:33747,FIBIN
hgnc:17781,UCN3
hgnc:19741,KLHL28
hgnc:29607,H4C15
hgnc:4771,H3C11
hgnc:33762,RESP18
hgnc:25732,KLHL25
hgnc:16123,EMILIN3
hgnc:4794,H4C14
hgnc:10730,SEMA4B
hgnc:18086,DEFB107A
hgnc:28879,DEFB106B
hgnc:49186,TMEM256-PLSCR3
hgnc:24023,KLHL17
hgnc:32249,PATE2
hgnc:4785,H4C11
hgnc:24066,CCL4L2
hgnc:4784,H4C12
hgnc:15749,BPIFA1
hgnc:23443,LRIT2
hgnc:30072,CD177
hgnc:10631,CCL4L1
hgnc:5835,IGKV5-2
hgnc:5931,IGLV8-61
hgnc:5930,IGLV7-46
hgnc:5877,IGLV1-40
hgnc:5887,IGLV2-11
hgnc:5528,IGHG4
hgnc:18094,DEFB113
hgnc:5824,IGKV3D-15
hgnc:9366,PRH1
hgnc:5815,IGKV3-11
hgnc:5740,IGKV1-39
hgnc:37155,MTRNR2L1
hgnc:23469,AKR1C8
hgnc:37217,TRIM49D2
hgnc:18024,FSD2
hgnc:7198,MORC1
hgnc:19710,HHIPL1
hgnc:2389,CRYAB
hgnc:26286,ARSJ
hgnc:17661,PLA1A
hgnc:24176,BTNL9
hgnc:19965,TXNDC16
hgnc:31454,TXNDC8
hgnc:10063,TRIM34
hgnc:13745,FSD1
hgnc:16275,TRIM4
hgnc:28600,PROCA1
hgnc:32670,TRIM16L
hgnc:29148,FBXO45
hgnc:24299,ODR4
hgnc:30261,PYDC1
hgnc:20360,LRFN5
hgnc:16283,TRIM14
hgnc:7096,MID2
hgnc:26124,PARP8
hgnc:29838,NDOR1
hgnc:23056,ALG3
hgnc:559,AP1S1
hgnc:29561,ARV1
hgnc:923,B3GAT3
hgnc:930,B4GALT7
hgnc:16816,CHD5
hgnc:20603,DHDDS
hgnc:15469,DNAJC6
hgnc:4284,GJB2
hgnc:4315,GLE1
hgnc:4796,HAAO
hgnc:16732,MCEE
hgnc:24862,MOGS
hgnc:33778,MYMK
hgnc:8851,PEX10
hgnc:8859,PEX6
hgnc:24887,PNPLA4
hgnc:11932,TNFSF18
hgnc:25902,POMGNT2
hgnc:25415,PPM1K
hgnc:21336,RNF146
hgnc:18136,SELENOT
hgnc:1492,SHPK
hgnc:20197,SLC35C1
hgnc:11233,SPAST
hgnc:26230,TM4SF20
hgnc:22407,TMEM106B
hgnc:30764,TRAIP
hgnc:16297,UPB1
hgnc:30152,PSMD10P3
hgnc:9562,PSMD4P1
hgnc:9569,PSME2
hgnc:9998,RGS2
hgnc:4400,GNB3
hgnc:1258,SETD4
hgnc:14148,JMJD8
hgnc:25827,ZNF613
hgnc:7393,MT1A
hgnc:7662,NCF4
hgnc:23639,SKIC3
hgnc:17920,MIEF2
hgnc:35246,MIR1264
hgnc:30286,RUNDC3B
hgnc:29553,TYMSOS
hgnc:8514,CLDN11
hgnc:30417,SH2B1
hgnc:21666,MUCL3
hgnc:17223,UST
hgnc:24286,RRP7A
hgnc:13733,CDH23
hgnc:18539,STX1B
hgnc:79,ABO
hgnc:15718,APCDD1
hgnc:17203,PSORS1C3
hgnc:26995,ZNF816
hgnc:17202,PSORS1C1
hgnc:28631,CNPY4
hgnc:2510,CTNNA2
hgnc:15985,SVEP1
hgnc:19307,SDK1
hgnc:25393,ZNF542P
hgnc:6762,MAD1L1
hgnc:26802,CNIH3
hgnc:12953,ZNF165
hgnc:22431,TMEM196
hgnc:30232,SZRD1
hgnc:16979,CFHR4
hgnc:25854,NIPAL2
hgnc:11578,TBC1D1
ncbigene:7362,UGT2B@
hgnc:15480,DIAPH3
hgnc:25817,TUT7
hgnc:8090,OASL
hgnc:25346,ERICH3
hgnc:10779,SFRP5
hgnc:14015,CELF4
hgnc:13924,POLR1HASP
hgnc:21479,DCBLD1
hgnc:5234,HSPA1L
hgnc:13085,ZBTB22
hgnc:11629,TCF19
hgnc:16038,ORMDL3
hgnc:24663,RABGAP1L
hgnc:20278,NUBPL
hgnc:9064,PLCL2
hgnc:19587,OR7E103P
hgnc:14804,OR10AB1P
hgnc:26656,MFSD6L
hgnc:42352,DTX2P1
hgnc:8411,OR7E38P
hgnc:26162,PYROXD1
hgnc:14810,OR5M5P
hgnc:27622,FRRS1
hgnc:23376,MFSD14B
hgnc:8397,OR7E25P
hgnc:23140,ANGPTL6
hgnc:9105,PLXNB3
hgnc:9466,PRPSAP1
hgnc:8231,OR2A3P
hgnc:33577,PI4KAP2
hgnc:15106,OR13D3P
hgnc:30557,SLC25A43
hgnc:2515,CTNND1
hgnc:16853,IPO13
hgnc:9623,PTMA
hgnc:1189,AHSA1
hgnc:23717,ZNF501
hgnc:12298,TRH
hgnc:23356,MARCHF8
hgnc:12099,HSP90B2P
hgnc:11280,SQSTM1
hgnc:10805,SGCA
hgnc:36809,RPSA2
hgnc:16291,HTR5BP
hgnc:4278,GJA4
hgnc:16995,GJA10
hgnc:17616,IL17RD
hgnc:22943,NLRP4
hgnc:22945,NLRP11
hgnc:18039,KDM5B
hgnc:22224,KDM7A
hgnc:20263,SETDB2
hgnc:18241,PRMT6
hgnc:20696,ELP3
hgnc:26742,NAT8L
hgnc:16066,ACER3
hgnc:1102,BRD1
hgnc:12705,VNN1
hgnc:33904,ACOD1
hgnc:2520,CTPS2
hgnc:20361,SPTSSA
hgnc:848,ATP5MF
hgnc:23324,SLC25A52
hgnc:4027,FXYD3
hgnc:21106,SLC22A23
hgnc:26836,SLC38A11
hgnc:18430,SLAMF9
hgnc:20434,TREML1
hgnc:13540,ATP9A
hgnc:24215,ATP13A1
hgnc:23088,SLC10A7
hgnc:11017,SLC31A2
hgnc:33941,SLC35E2B
hgnc:28480,SLC35G2
hgnc:17128,SLC39A3
hgnc:20861,SLC39A10
hgnc:28689,SLC44A3
hgnc:24241,LETMD1
hgnc:25233,NIPAL3
hgnc:28503,SLC66A3
hgnc:18125,ATP6V1E2
hgnc:11647,TCIRG1
hgnc:15847,RBP5
hgnc:17074,SARM1
hgnc:12760,BRWD1
hgnc:16966,ZMYND11
hgnc:9995,RGS13
hgnc:9993,RGS11
hgnc:18628,STAB1
ncbigene:4,A12M1
hgnc:3834,FRA10F
ncbigene:1784,DNCM
ncbigene:849,CATHL1L
hgnc:2988,DOCK2
hgnc:88,ACADL
ncbigene:1957,EGI
hgnc:3317,ELF2
hgnc:2682,DAZ1
hgnc:2692,DBIP1
hgnc:3882,FRA20B
hgnc:3797,FOSB
hgnc:140,ACTBP7
hgnc:139,ACTBP6
hgnc:4407,GNG4
hgnc:3871,FRA1D
hgnc:3868,FRA1A
ncbigene:1319,CORD1
hgnc:2049,CLDN7
hgnc:5131,HOXD@
hgnc:5034,HNRNPAB
hgnc:1543,CBLN1
ncbigene:603,BCL5
hgnc:772,ASS1P9
hgnc:764,ASS1P14
ncbigene:424,ARVD3
ncbigene:2031,ENUR1
hgnc:692,ARL1
hgnc:4705,GYPE
ncbigene:2614,GAPDHL17
ncbigene:3143,HMAA
hgnc:165,ACTN3
ncbigene:84,ACTL4
hgnc:3850,FRA13A
hgnc:3886,FRA2B
hgnc:3889,FRA2E
hgnc:658,ARF5
hgnc:755,ASNSP2
hgnc:4228,GDI2P1
ncbigene:2094,ERVT4
hgnc:492,ANK1
ncbigene:289,ANOP1
hgnc:3462,ESA4
hgnc:3454,ERV3-1
hgnc:1197,GAS8-AS1
hgnc:3497,EVC
hgnc:4547,GRK6P1
hgnc:11703,CRIPTO3
hgnc:3515,EXTL1
hgnc:4340,GLUD1P5
hgnc:3989,FTH1P2
hgnc:3906,FRA5B
hgnc:2431,CSE1L
hgnc:3913,FRA6B
hgnc:3896,FRA3A
hgnc:3923,FRA7E
hgnc:2563,TEX28
ncbigene:2198,FAUNA@
hgnc:2582,CYLC1
ncbigene:2522,FUSE
hgnc:4832,HBG2
hgnc:1757,CDH18
hgnc:3937,FRA9C
hgnc:18677,DDX43
hgnc:30450,NAPRT
hgnc:29302,CIP2A
hgnc:19902,RRAGC
hgnc:14656,DSCAML1
hgnc:1322,CLDND1
hgnc:18237,CD99L2
hgnc:21427,TMEM8B
hgnc:16986,LMAN2
hgnc:547,ANXA9
hgnc:9248,PPFIA4
hgnc:10997,SLC27A3
hgnc:12294,TRGV8
hgnc:42540,BTNL10P
hgnc:28246,IGSF21
hgnc:13931,LY6G5B
hgnc:11210,SPA17
hgnc:28947,LRRC24
hgnc:24937,HDGFL3
hgnc:27584,METRNL
hgnc:11374,STC2
hgnc:9046,PLAGL1
hgnc:14672,ACTR8
hgnc:9278,PPM1G
hgnc:30933,BEX2
hgnc:19422,TADA3
hgnc:19866,MBTD1
hgnc:11644,VPS72
hgnc:7778,NFATC4
hgnc:33148,SUMO1P1
hgnc:28870,MDFIC
hgnc:40024,ANHX
hgnc:17028,SNF8
hgnc:27455,RCOR2
hgnc:25404,FLYWCH1
hgnc:26164,NAA16
hgnc:18983,NPAS4
hgnc:9455,PROP1
hgnc:17340,PRPF8
hgnc:26563,C10orf90
hgnc:20247,MEPCE
hgnc:31710,UBE2NL
hgnc:12477,UBE2E1
hgnc:12482,UBE2G1
hgnc:17895,UBE2S
hgnc:7682,NDST3
hgnc:12390,GFUS
hgnc:10762,SETMAR
hgnc:24552,TKFC
hgnc:269,ADPRH
hgnc:27288,ACSF3
hgnc:365,AK5
hgnc:4019,FUT8
hgnc:22215,ANKIB1
hgnc:18802,ATPAF2
hgnc:25576,NAXD
hgnc:917,B3GALT2
hgnc:9017,PKIA
hgnc:16148,CRLS1
hgnc:20274,CHMP4A
hgnc:1907,CH25H
hgnc:21645,CHCHD2
hgnc:20277,DTD2
hgnc:7828,NIT1
hgnc:23160,SAT2
hgnc:14573,ENTPD4
hgnc:28971,SPIDR
hgnc:26979,DNAJC24
hgnc:10382,RPN2
hgnc:689,ARIH1
hgnc:28037,RNF181
hgnc:10068,RNF5
hgnc:26181,RMND5B
hgnc:19223,EDDM3B
hgnc:24649,ETNK1
hgnc:25531,FAR2
hgnc:4029,FXYD5
hgnc:11700,TDG
hgnc:24869,GAL3ST2
hgnc:15449,LGALS13
hgnc:25974,GDPD2
hgnc:15452,GOLPH3
hgnc:5198,HS3ST3B1
hgnc:5201,HS6ST1
hgnc:6217,KATNB1
hgnc:14566,KIF13A
hgnc:25718,LPCAT1
hgnc:29639,MAGEF1
hgnc:13528,B3GNT3
hgnc:42956,NDUFC2-KCTD14
hgnc:16156,NEURL2
hgnc:20567,NME6
hgnc:29038,OTUD3
hgnc:19365,PANK3
hgnc:29106,DDHD2
hgnc:26611,HECTD4
hgnc:4130,GALNT8
hgnc:23805,ASXL2
hgnc:16075,RAB33B
hgnc:11345,RECK
hgnc:29030,RRP8
hgnc:28996,RTF1
hgnc:29434,RC3H1
hgnc:23732,PPP2R2D
hgnc:9307,PPP2R3A
hgnc:11124,SUMO3
hgnc:21752,SDHAF3
hgnc:18606,OXCT2
hgnc:17887,DHDH
hgnc:44443,USP17L15
hgnc:44450,USP17L22
hgnc:28334,UPRT
hgnc:29304,UVSSA
hgnc:18264,ATP6V1C2
hgnc:24175,HACD3
hgnc:30300,SKIC8
hgnc:30547,BTF3L4
hgnc:11754,TFEC
hgnc:6780,MAFF
hgnc:15804,OVOL2
hgnc:11193,SOX14
hgnc:30635,SOX30
hgnc:11209,SP4
hgnc:20596,SUPT20H
hgnc:14435,CARF
hgnc:2934,DMRT1
hgnc:13826,DMRTA1
hgnc:33125,GTF2IRD2B
hgnc:4656,GTF2H2
hgnc:52395,HSFX3
hgnc:29819,MRTFB
hgnc:9398,OLIG2
hgnc:9216,POU3F3
hgnc:11592,TBX1
hgnc:739,ASCL2
hgnc:12310,TRIP4
hgnc:1494,ALX1
hgnc:3031,ARID3A
hgnc:25163,BATF2
hgnc:22235,KCTD6
hgnc:18696,CITED4
hgnc:1837,CEBPG
hgnc:6935,MCC
hgnc:16006,CSRNP2
hgnc:32166,DPRX
hgnc:5363,ID4
hgnc:32179,DUXA
hgnc:3164,EDF1
hgnc:24686,FBLIM1
hgnc:3804,FOXD3
hgnc:1928,FOXN3
hgnc:3735,FOXS1
hgnc:4222,GDF7
hgnc:4807,HAND1
hgnc:5022,FOXA2
hgnc:5103,HOXA2
hgnc:5138,HOXD4
hgnc:7836,NKX2-3
hgnc:28871,IER2
hgnc:6122,IRF7
hgnc:6037,ILF2
hgnc:17546,JDP2
hgnc:13672,KLF13
hgnc:30776,LCORL
hgnc:17556,MED16
hgnc:11477,MED22
hgnc:23074,MED29
hgnc:29659,MESP2
hgnc:1107,ZFP36L1
hgnc:7548,MYBL2
hgnc:7854,NMI
hgnc:7783,NFE2L3
hgnc:17142,OPTN
hgnc:29149,PHLPP2
hgnc:30134,PELP1
hgnc:29353,GPRASP3
hgnc:15830,OSR2
hgnc:30784,SERTAD2
hgnc:11105,SMARCC2
hgnc:12106,TRAV12-2
hgnc:12114,TRAV18
hgnc:12119,TRAV22
hgnc:12134,TRAV35
hgnc:12143,TRAV5
hgnc:12147,TRAV8-2
hgnc:12154,TRAV9-2
hgnc:12177,TRBV10-1
hgnc:12181,TRBV11-2
hgnc:12186,TRBV12-4
hgnc:12196,TRBV20-1
hgnc:12212,TRBV3-1
hgnc:12218,TRBV5-1
hgnc:12229,TRBV6-4
hgnc:12243,TRBV7-9
hgnc:17304,TAF5L
hgnc:11589,TBPL1
hgnc:30727,GTF2A1L
hgnc:11543,TAF10
hgnc:11538,TAF4B
hgnc:11548,TAF7L
hgnc:27884,TMEM119
hgnc:12458,UBA52
hgnc:12949,VEZF1
hgnc:13503,ZBTB20
hgnc:31749,ZCCHC13
hgnc:12986,ZNF195
hgnc:18597,ZNF280A
hgnc:17409,ZNF382
hgnc:29222,ZNF644
hgnc:13145,ZNF75D
hgnc:13169,ZNF93
hgnc:13179,IKZF4
hgnc:20225,DPF1
hgnc:13101,ZKSCAN1
hgnc:368,AKAP10
hgnc:374,AKAP4
hgnc:19700,CNKSR1
hgnc:1776,CDK5R2
hgnc:2000,CKS2
hgnc:27001,PLK5
hgnc:946,MAGI1
hgnc:16015,MOB1A
hgnc:17871,NMRK2
hgnc:20882,PAK1IP1
hgnc:19184,STK11IP
hgnc:29506,SRCIN1
hgnc:9863,RAPSN
hgnc:7219,MPP1
hgnc:20961,ANKS1A
hgnc:10549,ATXN10
hgnc:29488,BOLA2
hgnc:15880,CDK5RAP1
hgnc:28920,CEP170
hgnc:19715,CLSPN
hgnc:28874,CD300E
hgnc:2239,COPS3
hgnc:21314,COPS9
hgnc:17008,TOPBP1
hgnc:25251,IQCG
hgnc:7733,NEDD9
hgnc:13597,FBXW8
hgnc:16970,FRS3
hgnc:23480,FOXK1
hgnc:26136,GAREM1
hgnc:17921,SMCR8
hgnc:18117,KHDRBS3
hgnc:16346,KIR2DL5B
hgnc:6337,KIR2DS5
hgnc:6340,KIR3DS1
hgnc:6628,LLGL1
hgnc:6616,LIMS1
hgnc:9249,PPFIBP1
hgnc:18669,PALS1
hgnc:15754,MYL9
hgnc:19692,NRBF2
hgnc:16051,PARD3
hgnc:3649,FEM1B
hgnc:19388,PPM1F
hgnc:26933,SPOUT1
hgnc:30320,ARHGAP22
hgnc:670,RHOD
hgnc:29319,SHTN1
hgnc:30430,STAP2
hgnc:18955,SYNJ2BP
hgnc:12263,TRDV2
hgnc:26262,TTI2
hgnc:26014,DUS2
hgnc:25601,WDR41
hgnc:16687,EIF4ENIF1
hgnc:11014,SLC30A3
hgnc:29062,C2CD5
hgnc:26079,DENND4C
hgnc:17787,LIN7A
hgnc:10701,SEC23A
